Image name,Score,Total time,Inference time,Preprocessing time
00001.jpg,0.75069493,911.552896,900.21568,11.3372
00002.jpg,0.75546837,707.574976,698.74912,8.8259
00003.jpg,0.75130713,1177.553664,1170.697856,6.8557
00004.jpg,0.74574727,1408.212992,1399.481856,8.7312
00005.jpg,0.7578771,1294.780544,1284.797056,9.9835
00006.jpg,0.73853123,1966.006272,1942.430464,23.5759
00007.jpg,0.7273271,1219.71136,1207.591296,12.12
00008.jpg,0.76056707,757.810816,748.779008,9.0318
00009.jpg,0.7509629,993.530112,986.550976,6.9791
00010.jpg,0.7518156,677.983808,671.36672,6.6171
00011.jpg,0.74424607,651.516928,644.587584,6.9293
00012.jpg,0.75092965,768.229888,761.56768,6.6622
00013.jpg,0.75607896,741.005184,734.28832,6.7169
00014.jpg,0.75258523,701.367808,696.32192,5.0459
00015.jpg,0.7362015,770.962304,761.898112,9.0642
00016.jpg,0.7454885,767.642368,756.522816,11.1196
00017.jpg,0.753807,703.654976,694.558976,9.096
00018.jpg,0.73736215,726.677184,717.950784,8.7264
00019.jpg,0.7456629,660.943296,654.20512,6.7382
00020.jpg,0.74571204,680.113024,673.064832,7.0482
00021.jpg,0.75063217,646.468096,637.379904,9.0882
00022.jpg,0.7579374,658.34912,651.076992,7.2721
00023.jpg,0.7224947,724.055616,716.243904,7.8117
00024.jpg,0.75330156,712.093504,705.441984,6.6515
00025.jpg,0.73385084,762.444992,756.022784,6.4222
00026.jpg,0.7480615,717.394432,710.412416,6.982
00027.jpg,0.7265531,664.288768,657.380992,6.9078
00028.jpg,0.7515831,643.299968,636.333568,6.9664
00029.jpg,0.749976,781.809408,774.952576,6.8568
00030.jpg,0.7546195,763.275776,756.040512,7.2353
00031.jpg,0.75897676,688.586816,681.183232,7.4036
00032.jpg,0.75477153,708.28128,698.334272,9.947
00033.jpg,0.7469834,672.958208,666.326592,6.6316
00034.jpg,0.75542605,778.470912,771.919424,6.5515
00035.jpg,0.74490684,863.557632,856.955712,6.6019
00036.jpg,0.75591564,666.253504,659.444416,6.8091
00037.jpg,0.7573486,755.096128,746.988608,8.1075
00038.jpg,0.72895354,744.314304,739.631296,4.683
00039.jpg,0.75754994,640.016128,633.0816,6.9345
00040.jpg,0.7576663,663.810496,657.290112,6.5204
00041.jpg,0.7517039,669.603008,663.231872,6.3711
00042.jpg,0.7348648,673.939712,667.704576,6.2351
00043.jpg,0.7373168,680.526016,674.110912,6.4151
00044.jpg,0.74424076,750.756288,743.939968,6.8163
00045.jpg,0.72307837,663.115904,659.21888,3.897
00046.jpg,0.7528034,638.689408,629.665984,9.0234
00047.jpg,0.7345827,666.301696,659.69888,6.6028
00048.jpg,0.7444546,639.958016,633.575168,6.3828
00049.jpg,0.75780386,646.216576,639.193024,7.0236
00050.jpg,0.7258513,656.000384,649.1904,6.81
00051.jpg,0.7365787,753.63968,747.622272,6.0174
00052.jpg,0.7426356,652.012928,644.212416,7.8005
00053.jpg,0.7511194,655.39008,647.857088,7.533
00054.jpg,0.74092126,636.236032,629.440704,6.7953
00055.jpg,0.7427065,661.206528,653.623168,7.5833
00056.jpg,0.73967546,649.927104,643.441792,6.4853
00057.jpg,0.7441423,641.205696,632.443328,8.7624
00058.jpg,0.7640179,638.444288,631.891712,6.5526
00059.jpg,0.7554163,714.8432,707.661568,7.1816
00060.jpg,0.7470553,635.297728,627.308928,7.9888
00061.jpg,0.747049,669.449984,662.108224,7.3418
00062.jpg,0.74415326,637.147392,630.559424,6.588
00063.jpg,0.75301063,629.760192,623.082624,6.6776
00064.jpg,0.7395409,633.656,626.958592,6.6974
00065.jpg,0.74847317,656.457408,649.948416,6.509
00066.jpg,0.75340265,704.130624,697.039232,7.0914
00067.jpg,0.724444,687.55648,679.806592,7.7499
00068.jpg,0.75762737,637.349312,630.719424,6.6299
00069.jpg,0.75191987,639.378112,632.451072,6.927
00070.jpg,0.7527382,661.791488,655.024,6.7675
00071.jpg,0.74117255,640.264832,633.386368,6.8784
00072.jpg,0.7454436,669.988672,661.689088,8.2996
00073.jpg,0.7433202,647.568896,641.631104,5.9378
00074.jpg,0.72770727,728.63648,722.398912,6.2376
00075.jpg,0.7458276,652.905024,646.506688,6.3983
00076.jpg,0.7571634,660.554496,652.538688,8.0158
00077.jpg,0.75368637,657.277376,651.479424,5.798
00078.jpg,0.74501586,635.926784,628.962816,6.964
00079.jpg,0.7470607,667.731968,661.187904,6.5441
00080.jpg,0.7608008,914.70368,908.106368,6.5973
00081.jpg,0.73815197,731.023872,725.144192,5.8797
00082.jpg,0.7609626,704.508096,695.496704,9.0114
00083.jpg,0.74816585,645.64512,638.498624,7.1465
00084.jpg,0.7369323,632.821504,625.763328,7.0582
00085.jpg,0.74931127,653.272384,646.825472,6.4469
00086.jpg,0.7548746,635.953792,629.569088,6.3847
00087.jpg,0.7400197,668.597376,662.382784,6.2146
00088.jpg,0.753741,648.006912,641.1376,6.8693
00089.jpg,0.7565813,727.54688,721.02432,6.5226
00090.jpg,0.7513284,694.148672,687.976192,6.1725
00091.jpg,0.7487756,693.773568,687.071296,6.7023
00092.jpg,0.7392713,721.35968,713.78688,7.5728
00093.jpg,0.7459525,645.780608,638.942272,6.8383
00094.jpg,0.7528643,647.640576,641.006784,6.6338
00095.jpg,0.7538381,666.041984,659.020096,7.0219
00096.jpg,0.7607416,817.441472,808.84928,8.5922
00097.jpg,0.7486753,677.514816,667.497408,10.0174
00098.jpg,0.73962235,673.555392,666.855872,6.6995
00099.jpg,0.75170684,678.541696,671.299712,7.242
00100.jpg,0.7536706,701.624832,694.622208,7.0026
00101.jpg,0.7507154,748.805184,742.052608,6.7526
00102.jpg,0.7561868,661.160832,653.503872,7.6569
00103.jpg,0.7594092,716.522304,710.286912,6.2354
00104.jpg,0.74070907,679.296512,672.34752,6.949
00105.jpg,0.7501248,654.362496,647.643008,6.7195
00106.jpg,0.7476349,652.871296,645.810304,7.061
00107.jpg,0.7385916,659.90432,652.343296,7.561
00108.jpg,0.73383945,743.216768,734.867904,8.3489
00109.jpg,0.73047024,694.443072,686.765504,7.6776
00110.jpg,0.729455,769.782784,763.941504,5.8413
00111.jpg,0.7548136,735.862912,728.2784,7.5845
00112.jpg,0.7197123,755.831808,749.272832,6.559
00113.jpg,0.7267129,743.631616,736.23808,7.3935
00114.jpg,0.74889433,726.41312,720.034304,6.3788
00115.jpg,0.74701107,710.778816,704.412416,6.3664
00116.jpg,0.74269104,683.093888,675.60448,7.4894
00117.jpg,0.7376744,759.021824,752.421504,6.6003
00118.jpg,0.7471562,672.085824,667.140288,4.9455
00119.jpg,0.7543582,649.373824,642.421312,6.9525
00120.jpg,0.7426571,711.940992,705.473216,6.4678
00121.jpg,0.7575502,639.430912,632.189824,7.2411
00122.jpg,0.7360716,635.77408,629.211776,6.5623
00123.jpg,0.7477273,652.853504,643.745472,9.108
00124.jpg,0.74970657,633.479296,627.211392,6.2679
00125.jpg,0.756553,726.016576,719.221824,6.7948
00126.jpg,0.7535684,644.264512,637.346432,6.9181
00127.jpg,0.75075155,679.92128,673.004416,6.9169
00128.jpg,0.7443091,672.312,665.862976,6.449
00129.jpg,0.7457926,687.1776,680.057408,7.1202
00130.jpg,0.7164611,661.262272,653.148032,8.1143
00131.jpg,0.7519903,669.300608,662.571008,6.7296
00132.jpg,0.74818814,747.104128,740.372672,6.7314
00133.jpg,0.743173,676.568384,670.255104,6.3133
00134.jpg,0.73879516,638.960768,632.010304,6.9505
00135.jpg,0.7483782,685.774912,679.060672,6.7142
00136.jpg,0.72295773,654.260224,648.091904,6.1683
00137.jpg,0.7557935,676.865984,668.239808,8.6262
00138.jpg,0.7296575,717.12768,712.567616,4.5601
00139.jpg,0.7326222,777.70592,770.864512,6.8414
00140.jpg,0.7213229,1050.308416,1044.316224,5.9922
00141.jpg,0.7229483,652.614784,646.012096,6.6027
00142.jpg,0.7418881,700.564416,694.382208,6.1822
00143.jpg,0.7515245,756.883584,749.624704,7.2589
00144.jpg,0.7430671,643.69152,637.63168,6.0598
00145.jpg,0.73728156,641.57408,633.927168,7.6469
00146.jpg,0.73169166,717.6208,709.76608,7.8547
00147.jpg,0.7529199,754.43168,747.504192,6.9275
00148.jpg,0.744644,657.902208,650.906624,6.9956
00149.jpg,0.74892104,638.414528,631.8368,6.5777
00150.jpg,0.7576006,667.0896,659.92288,7.1667
00151.jpg,0.7378968,638.103616,631.265088,6.8385
00152.jpg,0.7452991,658.251712,651.920512,6.3312
00153.jpg,0.753936,688.421632,681.502528,6.9191
00154.jpg,0.7534949,727.311488,720.147968,7.1635
00155.jpg,0.7317091,658.073024,653.123776,4.9492
00156.jpg,0.75461507,659.302208,652.02048,7.2817
00157.jpg,0.7415346,643.012992,636.555904,6.4571
00158.jpg,0.75205696,703.838016,697.052608,6.7854
00159.jpg,0.7363356,659.611072,652.7792,6.8319
00160.jpg,0.7543856,650.634816,644.262528,6.3723
00161.jpg,0.7381046,751.312192,744.685184,6.627
00162.jpg,0.74592465,690.959872,684.4304,6.5295
00163.jpg,0.75690293,657.868032,648.551296,9.3167
00164.jpg,0.7443896,640.030528,633.849408,6.1811
00165.jpg,0.7438306,663.252992,655.460096,7.7929
00166.jpg,0.75051284,749.584,744.782528,4.8015
00167.jpg,0.75528836,881.083008,873.526784,7.5562
00168.jpg,0.7421363,973.173184,964.5312,8.642
00169.jpg,0.75223976,744.731776,735.6224,9.1094
00170.jpg,0.7349718,704.503488,697.69568,6.8078
00171.jpg,0.74670225,683.992576,676.913984,7.0786
00172.jpg,0.7526853,678.491072,670.684288,7.8068
00173.jpg,0.7572357,670.880192,664.070528,6.8097
00174.jpg,0.74752605,663.4016,656.02368,7.3779
00175.jpg,0.74147934,797.508992,791.997376,5.5116
00176.jpg,0.7439976,727.459008,720.695872,6.7631
00177.jpg,0.7514501,807.646784,800.437824,7.209
00178.jpg,0.7465961,679.7648,672.734528,7.0303
00179.jpg,0.7544293,670.594496,663.952128,6.6424
00180.jpg,0.74710107,681.634112,672.360128,9.274
00181.jpg,0.74897456,699.806912,693.351424,6.4555
00182.jpg,0.7574928,745.965184,738.884288,7.0809
00183.jpg,0.7444885,667.620224,660.692224,6.928
00184.jpg,0.7449511,656.93792,648.407488,8.5304
00185.jpg,0.74178773,662.338176,654.538688,7.7995
00186.jpg,0.75557446,709.74528,702.793216,6.9521
00187.jpg,0.75530684,720.308416,711.7856,8.5228
00188.jpg,0.7444489,707.448896,699.345088,8.1038
00189.jpg,0.75744206,807.531776,800.56032,6.9715
00190.jpg,0.7537644,887.190272,879.726528,7.4638
00191.jpg,0.7507169,731.618112,724.315072,7.303
00192.jpg,0.7395239,684.216192,675.554816,8.6614
00193.jpg,0.76138663,664.337408,657.290304,7.0471
00194.jpg,0.72984624,803.715072,796.262976,7.4521
00195.jpg,0.7411893,683.842304,677.13728,6.705
00196.jpg,0.7294829,823.8656,817.974016,5.8916
00197.jpg,0.74950695,754.5184,742.367424,12.151
00198.jpg,0.7572264,728.601088,719.108224,9.4929
00199.jpg,0.7531229,681.542592,675.928832,5.6138
00200.jpg,0.7564302,654.454976,647.172992,7.282
00201.jpg,0.72052467,854.936,847.783616,7.1524
00202.jpg,0.734761,829.592128,821.411392,8.1807
