Image name,Score,Total time,Inference time,Preprocessing time
00001.jpg,0.75069493,672.009664,657.3936,14.616048
00002.jpg,0.75546825,630.205312,615.573632,14.631673
00003.jpg,0.75130713,629.225856,616.42976,12.796102
00004.jpg,0.74574715,637.058048,623.208192,13.849854
00005.jpg,0.7578771,637.989568,624.509312,13.480225
00006.jpg,0.7385312,658.480896,644.725312,13.755534
00007.jpg,0.7273273,652.121728,635.922176,16.199545
00008.jpg,0.76056737,639.748288,623.974464,15.773804
00009.jpg,0.750963,627.46208,614.05248,13.409627
00010.jpg,0.7518157,631.555392,618.951232,12.604126
00011.jpg,0.7442461,725.701568,711.983488,13.718099
00012.jpg,0.75092965,713.699456,699.353984,14.345459
00013.jpg,0.75607896,724.796928,710.424832,14.372152
00014.jpg,0.75258523,716.500352,705.899264,10.601074
00015.jpg,0.73620147,712.279424,697.912448,14.366943
00016.jpg,0.74548846,714.433216,700.005504,14.427693
00017.jpg,0.75380707,723.051648,709.079168,13.972534
00018.jpg,0.73736215,719.31776,702.377152,16.940592
00019.jpg,0.7456629,712.655424,698.945088,13.710327
00020.jpg,0.74571204,727.035008,711.73536,15.299642
00021.jpg,0.75063205,749.11872,727.282624,21.83606
00022.jpg,0.7579374,748.716928,732.301696,16.415283
00023.jpg,0.72249466,743.61888,728.033088,15.585775
00024.jpg,0.75330156,736.680448,721.517952,15.162516
00025.jpg,0.7338507,736.769664,721.661632,15.108032
00026.jpg,0.7480614,735.266304,719.158592,16.107707
00027.jpg,0.7265531,743.536128,727.607424,15.928711
00028.jpg,0.751583,738.506496,723.827648,14.678874
00029.jpg,0.7499759,747.1424,733.804352,13.338013
00030.jpg,0.75461966,776.900928,762.099648,14.80127
00031.jpg,0.7589767,777.752064,758.863232,18.888876
00032.jpg,0.7547716,777.776128,752.557888,25.218262
00033.jpg,0.7469834,781.60192,763.568704,18.033204
00034.jpg,0.75542593,781.813056,764.250112,17.562988
00035.jpg,0.7449068,788.136704,771.533376,16.603353
00036.jpg,0.7559156,786.697216,770.153152,16.544027
00037.jpg,0.75734866,793.818368,773.68224,20.136108
00038.jpg,0.72895354,799.951424,786.80896,13.142456
00039.jpg,0.75754994,816.373568,796.254016,20.119588
00040.jpg,0.75766623,822.919168,804.230144,18.689006
00041.jpg,0.751704,819.349184,801.691264,17.657918
00042.jpg,0.7348647,829.907648,811.985216,17.922444
00043.jpg,0.73731685,816.3168,795.85568,20.4611
00044.jpg,0.74424076,831.18912,807.611584,23.577514
00045.jpg,0.7230783,836.038976,825.700096,10.338908
00046.jpg,0.7528034,831.234688,806.413952,24.82072
00047.jpg,0.7345827,839.632064,821.390272,18.24174
00048.jpg,0.7444547,885.128768,865.82944,19.299316
00049.jpg,0.7578039,890.119104,867.677952,22.44112
00050.jpg,0.72585124,895.06624,870.139968,24.92627
00051.jpg,0.7365787,884.728832,864.150848,20.577962
00052.jpg,0.74263555,903.294528,877.717312,25.577272
00053.jpg,0.7511193,916.591232,882.809664,33.781576
00054.jpg,0.7409213,889.072256,866.358336,22.713908
00055.jpg,0.7427064,959.41152,936.711488,22.700072
00056.jpg,0.73967534,1003.631936,980.0928,23.539144
00057.jpg,0.74414223,1022.35168,997.002048,25.349608
00058.jpg,0.76401794,995.783424,969.864576,25.918824
00059.jpg,0.75541633,1034.35328,1009.807808,24.545492
00060.jpg,0.74705523,1067.633088,1040.922048,26.71106
00061.jpg,0.7470489,1015.642368,991.458112,24.184244
00062.jpg,0.74415326,934.322688,910.413056,23.909588
00063.jpg,0.75301063,914.736448,891.539904,23.196574
00064.jpg,0.7395408,905.966336,884.122624,21.843668
00065.jpg,0.74847305,906.663424,883.740672,22.92277
00066.jpg,0.75340253,912.087616,887.131328,24.9563
00067.jpg,0.72444403,922.022144,896.618944,25.40324
00068.jpg,0.75762737,920.447552,897.235392,23.212158
00069.jpg,0.75191975,943.3952,914.41408,28.98112
00070.jpg,0.7527381,999.553408,973.819648,25.733764
00071.jpg,0.74117255,1036.62848,1013.216576,23.411906
00072.jpg,0.74544364,1016.467072,987.183808,29.283284
00073.jpg,0.74332035,998.614592,977.06944,21.545166
00074.jpg,0.72770727,1000.59872,977.384896,23.213828
00075.jpg,0.7458275,1037.979968,1014.859392,23.120564
00076.jpg,0.75716335,1018.5104,988.535744,29.974608
00077.jpg,0.7536864,916.05696,892.154432,23.902548
00078.jpg,0.74501586,916.391168,890.6432,25.747966
00079.jpg,0.74706084,916.712192,892.907904,23.80428
00080.jpg,0.7608007,908.766464,886.95808,21.808392
00081.jpg,0.738152,909.622144,888.256448,21.365682
00082.jpg,0.76096267,929.580224,897.336,32.244222
00083.jpg,0.7481658,912.314688,886.522816,25.79187
00084.jpg,0.7369322,939.635264,913.513536,26.121704
00085.jpg,0.7493113,902.9072,879.452288,23.454876
00086.jpg,0.7548745,910.486592,885.543424,24.943196
00087.jpg,0.7400197,916.400768,890.963456,25.437336
00088.jpg,0.75374097,924.2064,897.159744,27.046632
00089.jpg,0.7565812,927.552704,898.709056,28.843708
00090.jpg,0.75132835,920.42112,894.035456,26.38566
00091.jpg,0.74877554,920.534976,893.656192,26.878744
00092.jpg,0.73927116,937.915456,908.883648,29.03182
00093.jpg,0.7459525,916.218432,888.612736,27.605672
00094.jpg,0.7528642,922.532416,897.104512,25.427896
00095.jpg,0.7538382,926.135104,898.925184,27.20992
00096.jpg,0.76074165,926.963008,890.734656,36.228352
00097.jpg,0.7486753,918.72288,892.29152,26.431356
00098.jpg,0.7396224,928.399936,896.889216,31.510702
00099.jpg,0.75170684,920.658624,891.571072,29.087606
00100.jpg,0.75367045,929.538752,902.659264,26.879516
00101.jpg,0.75071526,916.233408,888.396224,27.8372
00102.jpg,0.7561867,923.829056,898.149248,25.679808
00103.jpg,0.7594092,928.761792,903.289664,25.472128
00104.jpg,0.74070907,922.646656,895.62496,27.021688
00105.jpg,0.75012475,919.297088,892.681472,26.6156
00106.jpg,0.7476349,930.154432,900.554176,29.60026
00107.jpg,0.7385916,931.845248,903.018048,28.827148
00108.jpg,0.73383945,954.305664,920.329408,33.976236
00109.jpg,0.7304702,912.850432,882.572672,30.277792
00110.jpg,0.729455,924.1808,900.165952,24.014892
00111.jpg,0.7548135,921.656576,895.326528,26.330078
00112.jpg,0.71971214,924.473216,897.74848,26.724732
00113.jpg,0.7267129,934.677888,903.677056,31.000814
00114.jpg,0.74889433,920.017216,895.677888,24.339356
00115.jpg,0.74701095,926.175872,898.180352,27.995564
00116.jpg,0.7426908,917.893568,890.100096,27.793456
00117.jpg,0.7376743,914.206592,889.18176,25.02486
00118.jpg,0.7471562,901.380096,883.333312,18.046752
00119.jpg,0.75435805,925.227264,898.185216,27.042072
00120.jpg,0.7426571,914.444928,887.704448,26.74052
00121.jpg,0.7575501,923.178816,893.94848,29.230306
00122.jpg,0.73607147,927.515584,901.012544,26.503012
00123.jpg,0.74772716,941.640512,901.438272,40.202232
00124.jpg,0.7497066,915.723968,890.106752,25.617268
00125.jpg,0.75655293,934.64512,907.590784,27.05432
00126.jpg,0.7535684,919.313536,892.007232,27.306356
00127.jpg,0.7507515,908.382016,880.943872,27.438152
00128.jpg,0.74430907,916.757952,888.903168,27.854818
