Image name,Score,Total time,Inference time,Preprocessing time
00001.jpg,0.7482672,1157.242496,1142.698752,14.5437
00002.jpg,0.7830593,899.2816,888.722816,10.5588
00003.jpg,0.7333956,825.741568,819.012288,6.7293
00004.jpg,0.7946854,875.294208,867.87648,7.4177
00005.jpg,0.7845507,1370.00192,1362.658048,7.3439
00006.jpg,0.7698332,1063.618176,1055.059008,8.5592
00007.jpg,0.74120504,824.663808,816.236224,8.4276
00008.jpg,0.79518443,794.04832,786.449728,7.5986
00009.jpg,0.76386756,950.454912,939.581824,10.8731
00010.jpg,0.77812845,938.990592,927.208,11.7826
00011.jpg,0.7438371,708.146112,701.172608,6.9735
00012.jpg,0.6494482,669.129408,661.847296,7.2821
00013.jpg,0.77418745,634.648384,627.490432,7.158
00014.jpg,0.7799655,657.165888,651.955968,5.2099
00015.jpg,0.7361306,644.856704,638.035584,6.8211
00016.jpg,0.78449106,779.522816,772.689024,6.8338
00017.jpg,0.7919926,976.151872,966.6032,9.5487
00018.jpg,0.7866671,699.012672,690.814528,8.1982
00019.jpg,0.784225,752.511872,745.39872,7.1132
00020.jpg,0.74881107,792.612992,785.567104,7.0459
00021.jpg,0.7073279,825.245888,813.399104,11.8468
00022.jpg,0.78432244,1008.995328,1000.749504,8.2458
00023.jpg,0.69248027,720.566784,712.993728,7.5731
00024.jpg,0.78730446,665.770624,658.75648,7.0141
00025.jpg,0.73989606,698.365504,692.116224,6.2493
00026.jpg,0.7652799,672.925184,665.882816,7.0424
00027.jpg,0.76992357,637.121408,630.574976,6.5464
00028.jpg,0.7996363,612.652608,606.151296,6.5013
00029.jpg,0.75695527,734.63328,728.328512,6.3048
00030.jpg,0.78299904,761.465088,755.315072,6.15
00031.jpg,0.785033,686.630976,679.3616,7.2694
00032.jpg,0.782725,695.766784,686.006592,9.7602
00033.jpg,0.7675184,686.958528,679.341376,7.6171
00034.jpg,0.7504257,692.388416,684.874176,7.5142
00035.jpg,0.7690862,714.179584,705.735168,8.4444
00036.jpg,0.7845328,675.701824,669.142272,6.5595
00037.jpg,0.78412837,779.104512,771.779584,7.3249
00038.jpg,0.5819493,724.834432,720.1328,4.7016
00039.jpg,0.77076423,670.5744,663.118016,7.4564
00040.jpg,0.7819637,673.20512,666.677696,6.5274
00041.jpg,0.7731146,681.179776,675.010112,6.1697
00042.jpg,0.71798706,641.902784,635.504576,6.3982
00043.jpg,0.7713248,658.195008,651.833024,6.362
00044.jpg,0.7744057,769.177728,762.20832,6.9694
00045.jpg,0.5694338,732.634624,729.049088,3.5855
00046.jpg,0.7473617,656.650176,646.262528,10.3877
00047.jpg,0.76072216,642.54752,636.0224,6.5251
00048.jpg,0.6962906,674.03072,667.95488,6.0758
00049.jpg,0.7828589,679.276032,672.344192,6.9318
00050.jpg,0.74627095,633.354176,626.44928,6.9049
00051.jpg,0.68429893,721.32928,715.246976,6.0823
00052.jpg,0.7720244,750.025472,742.533376,7.4921
00053.jpg,0.7408936,704.076224,696.628992,7.4472
00054.jpg,0.775527,752.066112,744.722112,7.344
00055.jpg,0.7683404,742.727872,734.404608,8.3233
00056.jpg,0.7336986,660.652032,653.65408,6.9979
00057.jpg,0.7924458,628.633984,621.013696,7.6203
00058.jpg,0.7938502,672.619904,665.975872,6.644
00059.jpg,0.7587014,725.756096,716.929216,8.8269
00060.jpg,0.7649174,653.110784,645.591296,7.5195
00061.jpg,0.72937393,672.183296,658.51648,13.6668
00062.jpg,0.7415155,762.964992,754.329088,8.6359
00063.jpg,0.77420217,699.900032,693.14272,6.7573
00064.jpg,0.7667501,771.837376,765.164928,6.6725
00065.jpg,0.75647074,893.609024,886.79488,6.8141
00066.jpg,0.774513,887.425024,879.943424,7.4816
00067.jpg,0.74655277,853.44288,845.268992,8.1739
00068.jpg,0.7805444,913.941184,900.506816,13.4344
00069.jpg,0.7809293,804.672384,797.5024,7.17
00070.jpg,0.7778779,943.733376,932.63232,11.1011
00071.jpg,0.69346476,968.979776,960.67488,8.3049
00072.jpg,0.74712783,841.311424,832.622592,8.6888
00073.jpg,0.64181596,829.897792,824.12352,5.7743
00074.jpg,0.69509006,986.732032,979.087104,7.6449
00075.jpg,0.7746673,662.261312,655.544,6.7173
00076.jpg,0.77326334,641.86752,633.955584,7.9119
