Image name,Score,Total time,Inference time,Preprocessing time
00001.jpg,44.951973,432.3616,416.330816,16.0308
00002.jpg,39.534542,438.5632,423.210304,15.3529
00003.jpg,43.930374,462.505696,442.9584,19.5473
00004.jpg,44.219128,613.17248,594.227904,18.9446
00005.jpg,37.1141,483.390496,466.872096,16.5184
00006.jpg,48.548935,415.177504,397.751712,17.4258
00007.jpg,57.400024,425.878592,401.424512,24.4541
00008.jpg,26.81475,408.595904,392.735392,15.8605
00009.jpg,49.608105,431.475904,414.0264,17.4495
00010.jpg,34.483414,448.797696,430.889408,17.9083
00011.jpg,54.531963,483.021408,465.022784,17.9986
00012.jpg,79.40121,739.37888,724.909824,14.4691
00013.jpg,28.04204,391.901888,380.155808,11.7461
00014.jpg,3.9161868,353.104288,341.108608,11.9957
00015.jpg,53.799545,387.6464,372.3752,15.2712
00016.jpg,46.26429,361.762112,347.273088,14.489
00017.jpg,36.873474,352.100704,338.393312,13.7074
00018.jpg,46.99246,394.346208,381.225984,13.1202
00019.jpg,47.19898,391.217696,373.847712,17.37
00020.jpg,24.663168,369.376384,354.033408,15.343
00021.jpg,63.132404,407.438496,357.683296,49.7552
00022.jpg,36.399403,491.541504,445.376992,46.1645
00023.jpg,68.09418,412.912288,363.855488,49.0568
00024.jpg,41.42661,426.5104,390.005696,36.5047
00025.jpg,58.720615,387.781792,360.0088,27.773
00026.jpg,46.66153,418.4,374.926208,43.4738
00027.jpg,47.924297,386.646912,342.673696,43.9732
00028.jpg,37.664783,402.341888,375.611712,26.7302
00029.jpg,48.620007,366.689504,331.118592,35.5709
00030.jpg,41.709106,406.851808,364.3408,42.511
00031.jpg,42.142185,434.291904,383.466304,50.8256
00032.jpg,30.826267,407.844096,345.772288,62.0718
00033.jpg,44.24439,405.734784,368.219104,37.5157
00034.jpg,47.822174,422.773088,385.670112,37.103
00035.jpg,37.575867,415.088384,387.575488,27.5129
00036.jpg,19.242592,406.999712,368.714592,38.2851
00037.jpg,38.222282,373.604192,327.750688,45.8535
00038.jpg,87.716606,391.859104,370.555712,21.3034
00039.jpg,44.16801,369.034592,328.297312,40.7373
00040.jpg,24.73867,431.914112,381.274688,50.6394
00041.jpg,13.874767,391.532,349.86,41.672
00042.jpg,58.113934,376.391104,353.345504,23.0456
00043.jpg,45.415203,385.4664,356.187904,29.2785
00044.jpg,45.71964,411.954592,385.165792,26.7888
00045.jpg,91.01943,355.407008,350.888608,4.5184
00046.jpg,49.97574,394.585792,351.344,43.2418
00047.jpg,47.161236,487.366592,441.338912,46.0277
00048.jpg,67.84267,367.899392,337.889984,30.0094
00049.jpg,34.70307,373.118208,341.2536,31.8646
00050.jpg,52.5888,374.012192,328.479104,45.5331
00051.jpg,63.771687,345.829888,320.421504,25.4084
00052.jpg,49.650455,379.040992,335.905504,43.1355
00053.jpg,42.51342,378.860416,331.0704,47.79
00054.jpg,42.264477,347.0792,324.100096,22.9791
00055.jpg,42.475784,379.173088,342.344384,36.8287
00056.jpg,57.486588,370.236512,336.195008,34.0415
00057.jpg,47.5296,385.708288,343.984,41.7243
00058.jpg,27.936699,365.576096,338.124704,27.4514
00059.jpg,46.77107,364.3936,333.186592,31.207
00060.jpg,43.993965,405.503104,375.784704,29.7184
00061.jpg,58.5829,395.020512,364.6992,30.3213
00062.jpg,50.772114,357.0752,334.387296,22.6879
00063.jpg,36.268234,364.8016,340.663296,24.1383
00064.jpg,50.894627,354.285312,336.713888,17.5714
00065.jpg,44.786728,389.011584,371.679488,17.3321
00066.jpg,40.087875,415.364,378.934208,36.4298
00067.jpg,54.355217,359.943008,328.826912,31.1161
00068.jpg,26.692766,367.927104,330.964192,36.9629
00069.jpg,45.325455,364.557408,332.109504,32.4479
00070.jpg,44.30249,372.991008,340.541696,32.4493
00071.jpg,67.456024,372.114592,341.4352,30.6794
00072.jpg,46.59691,365.240288,338.071488,27.1688
00073.jpg,80.96056,364.725088,338.876704,25.8484
00074.jpg,62.566494,434.899904,407.426912,27.473
00075.jpg,48.62129,362.120384,338.199008,23.9214
00076.jpg,39.683186,376.823392,345.360512,31.4629
00077.jpg,39.448612,340.990592,324.009216,16.9814
00078.jpg,49.146408,349.387584,326.434112,22.9535
00079.jpg,37.94867,351.716096,332.118112,19.598
00080.jpg,21.340508,355.505888,329.281408,26.2245
00081.jpg,77.02725,354.892096,333.562816,21.3293
00082.jpg,26.226877,362.237184,326.394816,35.8424
00083.jpg,46.533863,379.825216,341.182304,38.6429
00084.jpg,46.382492,363.677696,330.246688,33.431
00085.jpg,41.76121,349.622496,324.300608,25.3219
00086.jpg,23.051363,354.354304,340.679104,13.6752
00087.jpg,59.4143,362.075488,345.790208,16.2853
00088.jpg,40.45073,418.022304,388.9448,29.0775
00089.jpg,31.672668,366.127808,345.551104,20.5767
00090.jpg,52.13318,360.445312,344.099808,16.3455
00091.jpg,49.290188,358.110208,335.469312,22.6409
00092.jpg,49.961884,354.451488,333.753408,20.6981
00093.jpg,48.56371,371.870592,351.096,20.7746
00094.jpg,28.722378,346.806112,329.519808,17.2863
00095.jpg,29.568686,352.254304,323.055808,29.1985
00096.jpg,21.943624,393.938592,332.618112,61.3205
00097.jpg,42.484234,377.9032,337.822912,40.0803
00098.jpg,51.76918,377.6272,334.536896,43.0903
00099.jpg,29.14545,426.456896,334.1232,92.333696
00100.jpg,13.702915,420.180512,340.779008,79.401504
00101.jpg,30.784111,489.689408,401.487104,88.202304
00102.jpg,25.256485,423.571584,329.890912,93.680704
00103.jpg,20.985136,416.193408,341.092608,75.1008
00104.jpg,55.4308,389.147488,330.3984,58.7491
00105.jpg,37.14705,383.897504,331.403008,52.4945
00106.jpg,49.098618,490.321888,323.3408,166.981104
00107.jpg,43.91771,396.933312,322.745408,74.187904
00108.jpg,57.09166,409.673216,331.2656,78.4076
00109.jpg,50.812233,401.267712,342.735488,58.5322
00110.jpg,64.10861,400.107904,339.956704,60.1512
00111.jpg,20.902666,439.422304,380.112288,59.31
00112.jpg,48.596184,405.497216,362.547008,42.9502
00113.jpg,73.7356,467.7168,389.371904,78.344896
00114.jpg,47.60864,439.2912,334.854016,104.4372
00115.jpg,52.49709,392.378816,329.931904,62.4469
00116.jpg,46.97592,385.208288,347.177216,38.0311
00117.jpg,60.42756,345.502912,322.7624,22.7405
00118.jpg,16.908722,348.460192,333.439712,15.0205
00119.jpg,39.006607,354.537984,331.185312,23.3527
00120.jpg,42.199314,396.833984,361.249504,35.5845
00121.jpg,41.3291,417.870496,371.951808,45.9187
00122.jpg,75.74643,442.381088,401.145696,41.2354
00123.jpg,47.40248,405.3368,341.464192,63.8726
00124.jpg,47.411785,440.118912,392.547392,47.5715
00125.jpg,49.610233,496.496704,459.418496,37.0782
00126.jpg,54.49718,419.035712,358.479616,60.5561
00127.jpg,46.631413,375.132416,321.605184,53.5272
00128.jpg,54.49568,372.772992,333.009504,39.7635
00129.jpg,16.322752,378.108992,336.032512,42.0765
00130.jpg,53.05046,360.770592,322.4272,38.3434
00131.jpg,19.225649,400.943808,352.737504,48.2063
00132.jpg,38.81655,472.221888,435.245888,36.976
00133.jpg,55.12708,472.605088,442.626208,29.9789
00134.jpg,63.972534,453.824096,404.032512,49.7916
00135.jpg,49.804226,432.641984,396.973792,35.6682
00136.jpg,53.571503,422.880384,392.060608,30.8198
00137.jpg,36.742508,538.154304,485.609408,52.5449
00138.jpg,86.31323,444.936512,423.520896,21.4156
00139.jpg,51.6071,437.563584,390.995104,46.5685
00140.jpg,70.37393,429.505792,405.490304,24.0155
00141.jpg,52.73046,441.934912,413.924,28.0109
00142.jpg,66.355896,460.440608,435.156608,25.284
00143.jpg,42.649956,376.895712,335.009696,41.886
00144.jpg,63.8703,378.884896,352.180416,26.7045
00145.jpg,42.660046,387.820896,340.749696,47.0712
00146.jpg,36.99416,486.357792,442.623616,43.7342
00147.jpg,42.23202,524.8328,491.236,33.5968
00148.jpg,50.036423,489.564992,420.697504,68.867504
00149.jpg,41.56441,430.560512,388.630688,41.9298
00150.jpg,37.292397,414.685312,373.855488,40.8298
00151.jpg,47.555256,375.305888,342.508608,32.7973
00152.jpg,77.56678,371.097504,336.284608,34.8129
00153.jpg,46.864517,363.417088,331.596992,31.8201
00154.jpg,55.19638,379.524096,341.029888,38.4942
00155.jpg,78.407295,366.759712,333.086592,33.6731
00156.jpg,34.240166,404.536096,365.751808,38.7843
00157.jpg,52.31297,378.2928,341.178688,37.1141
00158.jpg,34.91927,389.038912,354.9352,34.1037
00159.jpg,61.51955,364.350112,330.895296,33.4548
